確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2021,5,彰化縣,田中鎮,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,埔心鄉,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,溪湖鎮,M,否,45-49,2
嚴重特殊傳染性肺炎,2021,5,彰化縣,花壇鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,埤頭鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,溪湖鎮,M,否,50-54,5
嚴重特殊傳染性肺炎,2021,5,彰化縣,大村鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,田中鎮,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,埔心鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,溪州鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,溪湖鎮,M,否,55-59,6
嚴重特殊傳染性肺炎,2021,5,彰化縣,田中鎮,M,否,5-9,2
嚴重特殊傳染性肺炎,2021,5,彰化縣,埔心鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,埤頭鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,溪州鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,溪湖鎮,M,否,60-64,2
嚴重特殊傳染性肺炎,2021,5,彰化縣,彰化市,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,二水鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,二林鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,埔心鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,溪州鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,溪湖鎮,M,否,65-69,3
嚴重特殊傳染性肺炎,2021,5,彰化縣,彰化市,M,否,65-69,2
嚴重特殊傳染性肺炎,2021,5,彰化縣,大村鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,大城鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,永靖鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2021,5,彰化縣,和美鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,芬園鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2021,5,彰化縣,員林市,M,否,70+,2
嚴重特殊傳染性肺炎,2021,5,彰化縣,埔心鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,埤頭鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,溪湖鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,彰化縣,彰化市,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,澎湖縣,馬公市,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,澎湖縣,馬公市,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,澎湖縣,湖西鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2021,5,澎湖縣,湖西鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,澎湖縣,湖西鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,6,台中市,東區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,6,台中市,南屯區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,6,台中市,龍井區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,6,台中市,東區,F,否,3,1
嚴重特殊傳染性肺炎,2021,6,台中市,霧峰區,F,否,3,1
嚴重特殊傳染性肺炎,2021,6,台中市,大雅區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,6,台中市,北屯區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,6,台中市,東區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,6,台中市,大甲區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,6,台中市,西屯區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,6,台中市,東區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,6,台中市,大雅區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,6,台中市,南屯區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,6,台中市,龍井區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,6,台中市,大里區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021,6,台中市,霧峰區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021,6,台中市,東區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,6,台中市,新社區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,6,台中市,潭子區,F,否,70+,1
嚴重特殊傳染性肺炎,2021,6,台中市,東區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,6,台中市,沙鹿區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,6,台中市,龍井區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,6,台中市,大里區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,6,台中市,龍井區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,6,台中市,東區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,6,台中市,龍井區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,6,台中市,霧峰區,M,否,4,1
嚴重特殊傳染性肺炎,2021,6,台中市,東區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,6,台中市,霧峰區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,6,台中市,清水區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,6,台中市,龍井區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,6,台中市,大里區,M,否,5-9,1
嚴重特殊傳染性肺炎,2021,6,台中市,大雅區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,6,台中市,太平區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,6,台中市,北區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,6,台中市,東區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,6,台中市,龍井區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,0,1
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,1,1
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,1,1
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,10-14,3
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,10-14,2
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,10-14,2
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,10-14,4
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,10-14,2
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,10-14,4
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,15-19,3
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,15-19,3
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,15-19,3
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,20-24,3
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,20-24,3
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,25-29,2
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,25-29,3
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,25-29,3
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,25-29,3
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,25-29,2
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,25-29,2
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,25-29,2
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,25-29,3
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,25-29,5
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,25-29,2
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,25-29,4
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,3,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,3,1
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,30-34,6
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,30-34,4
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,30-34,3
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,30-34,3
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,30-34,3
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,30-34,3
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,30-34,5
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,30-34,3
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,30-34,6
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,35-39,9
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,35-39,4
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,35-39,3
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,35-39,3
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,35-39,4
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,35-39,3
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,35-39,4
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,35-39,2
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,35-39,4
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,35-39,14
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,4,1
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,40-44,16
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,40-44,3
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,40-44,8
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,40-44,4
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,40-44,5
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,40-44,4
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,40-44,3
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,40-44,2
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,40-44,4
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,40-44,4
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,40-44,17
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,45-49,7
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,45-49,7
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,45-49,3
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,45-49,6
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,45-49,6
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,45-49,3
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,45-49,2
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,45-49,5
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,45-49,2
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,45-49,2
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,45-49,15
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,50-54,8
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,50-54,8
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,50-54,6
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,50-54,2
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,50-54,3
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,50-54,8
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,50-54,5
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,50-54,2
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,50-54,3
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,50-54,8
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,55-59,6
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,55-59,6
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,55-59,5
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,55-59,4
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,55-59,7
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,55-59,4
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,55-59,8
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,55-59,4
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,55-59,4
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,55-59,2
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,55-59,28
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,5-9,2
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,5-9,2
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,5-9,2
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,5-9,3
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,60-64,6
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,60-64,6
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,60-64,6
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,60-64,5
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,60-64,2
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,60-64,7
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,60-64,3
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,60-64,4
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,60-64,12
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,65-69,10
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,65-69,3
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,65-69,5
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,65-69,4
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,65-69,3
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,65-69,3
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,65-69,3
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,65-69,2
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,65-69,3
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,65-69,3
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,65-69,16
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,F,否,70+,28
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,F,否,70+,6
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,F,否,70+,10
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,F,否,70+,9
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,F,否,70+,6
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,F,否,70+,2
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,F,否,70+,13
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,F,否,70+,9
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,F,否,70+,5
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,F,否,70+,8
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,F,否,70+,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,F,否,70+,33
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,M,否,0,1
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,M,否,1,1
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,M,否,1,1
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,M,否,10-14,2
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,M,否,10-14,2
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,M,否,10-14,5
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,M,否,15-19,2
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,M,否,15-19,2
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,M,否,15-19,4
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,M,否,15-19,3
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,M,否,15-19,2
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,M,否,2,1
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,M,否,20-24,3
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,M,否,20-24,4
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,M,否,20-24,3
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,M,否,25-29,6
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,M,否,25-29,4
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,M,否,25-29,4
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,M,否,25-29,4
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,M,否,25-29,2
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,M,否,25-29,3
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,M,否,25-29,3
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,M,否,25-29,5
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,M,否,25-29,7
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,M,否,3,2
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,M,否,3,1
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,M,否,3,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,M,否,3,1
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,M,否,30-34,6
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,M,否,30-34,3
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,M,否,30-34,3
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,M,否,30-34,2
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,M,否,30-34,3
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,M,否,30-34,3
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,M,否,30-34,2
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,M,否,30-34,10
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,M,否,35-39,7
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,M,否,35-39,4
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,M,否,35-39,2
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,M,否,35-39,2
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,M,否,35-39,3
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,M,否,35-39,5
嚴重特殊傳染性肺炎,2021,6,台北市,信義區,M,否,35-39,3
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,6,台北市,萬華區,M,否,35-39,11
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,M,否,4,1
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,M,否,4,2
嚴重特殊傳染性肺炎,2021,6,台北市,士林區,M,否,40-44,6
嚴重特殊傳染性肺炎,2021,6,台北市,大同區,M,否,40-44,5
嚴重特殊傳染性肺炎,2021,6,台北市,大安區,M,否,40-44,8
嚴重特殊傳染性肺炎,2021,6,台北市,中山區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,6,台北市,中正區,M,否,40-44,4
嚴重特殊傳染性肺炎,2021,6,台北市,內湖區,M,否,40-44,3
嚴重特殊傳染性肺炎,2021,6,台北市,文山區,M,否,40-44,5
嚴重特殊傳染性肺炎,2021,6,台北市,北投區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,6,台北市,松山區,M,否,40-44,2
嚴重特殊傳染性肺炎,2021,6,台北市,南港區,M,否,40-44,2
